partner,cover,room_count,pricing_zone,cover_monthly_price,cover_monthly_price_excl_tax,cover_monthly_price_tax
e-mobilia,CATNAT,2,ZDDEF2C2-ZINCFBCC-ZVOLFBCB,0.94899,0.87063,0.07836
e-mobilia,CATNAT,2,ZDDEF2C2-ZINCFBCC-ZVOLFACA,0.84795,0.77793,0.07001
e-mobilia,CATNAT,2,ZDDEF2C2-ZINCFBCB-ZVOLFDCD,1.19580,1.09706,0.09874
e-mobilia,CATNAT,2,ZDDEF2C2-ZINCFBCB-ZVOLFCCC,1.09159,1.00145,0.09013
e-mobilia,CATNAT,2,ZDDEF2C2-ZINCFBCB-ZVOLFBCB,0.94364,0.86572,0.07791
e-mobilia,CATNAT,2,ZDDEF2C2-ZINCFBCB-ZVOLFACA,0.84260,0.77303,0.06957
e-mobilia,CATNAT,2,ZDDEF2C2-ZINCFBCA-ZVOLFDCD,1.17641,1.07927,0.09713
e-mobilia,CATNAT,2,ZDDEF2C2-ZINCFBCA-ZVOLFCCC,1.07219,0.98366,0.08853
e-mobilia,CATNAT,2,ZDDEF2C2-ZINCFBCA-ZVOLFBCB,0.92424,0.84793,0.07631
e-mobilia,CATNAT,2,ZDDEF2C2-ZINCFBCA-ZVOLFACA,0.82321,0.75523,0.06797
e-mobilia,CATNAT,2,ZDDEF2C2-ZINCFACC-ZVOLFDCD,1.23107,1.12942,0.10165
e-mobilia,CATNAT,2,ZDDEF2C2-ZINCFACC-ZVOLFCCC,1.12686,1.03381,0.09304
e-mobilia,CATNAT,2,ZDDEF2C2-ZINCFACC-ZVOLFBCB,0.97891,0.89808,0.08083
e-mobilia,CATNAT,2,ZDDEF2C2-ZINCFACC-ZVOLFACA,0.87787,0.80538,0.07248
e-mobilia,CATNAT,2,ZDDEF2C2-ZINCFACB-ZVOLFDCD,1.22501,1.12387,0.10115
e-mobilia,CATNAT,2,ZDDEF2C2-ZINCFACB-ZVOLFCCC,1.12080,1.02826,0.09254
e-mobilia,CATNAT,2,ZDDEF2C2-ZINCFACB-ZVOLFBCB,0.97285,0.89252,0.08033
e-mobilia,CATNAT,2,ZDDEF2C2-ZINCFACB-ZVOLFACA,0.87181,0.79983,0.07198
e-mobilia,CATNAT,2,ZDDEF2C2-ZINCFACA-ZVOLFDCD,1.20305,1.10372,0.09933
e-mobilia,CATNAT,2,ZDDEF2C2-ZINCFACA-ZVOLFCCC,1.09884,1.00811,0.09073
e-mobilia,CATNAT,2,ZDDEF2C2-ZINCFACA-ZVOLFBCB,0.95089,0.87237,0.07851
e-mobilia,CATNAT,2,ZDDEF2C2-ZINCFACA-ZVOLFACA,0.84985,0.77968,0.07017
e-mobilia,CATNAT,2,ZDDEF2C1-ZINCFBCC-ZVOLFDCD,1.15273,1.05755,0.09518
e-mobilia,CATNAT,2,ZDDEF2C1-ZINCFBCC-ZVOLFCCC,1.04852,0.96194,0.08657
e-mobilia,CATNAT,2,ZDDEF2C1-ZINCFBCC-ZVOLFBCB,0.90057,0.82621,0.07436
e-mobilia,CATNAT,2,ZDDEF2C1-ZINCFBCC-ZVOLFACA,0.79953,0.73351,0.06602
e-mobilia,CATNAT,2,ZDDEF2C1-ZINCFBCB-ZVOLFDCD,1.14738,1.05264,0.09474
e-mobilia,CATNAT,2,ZDDEF2C1-ZINCFBCB-ZVOLFCCC,1.04317,0.95703,0.08613
e-mobilia,CATNAT,2,ZDDEF2C1-ZINCFBCB-ZVOLFBCB,0.89522,0.82130,0.07392
e-mobilia,CATNAT,2,ZDDEF2C1-ZINCFBCB-ZVOLFACA,0.79418,0.72861,0.06557
e-mobilia,CATNAT,2,ZDDEF2C1-ZINCFBCA-ZVOLFDCD,1.12799,1.03485,0.09314
e-mobilia,CATNAT,2,ZDDEF2C1-ZINCFBCA-ZVOLFCCC,1.02377,0.93924,0.08453
e-mobilia,CATNAT,2,ZDDEF2C1-ZINCFBCA-ZVOLFBCB,0.87583,0.80351,0.07232
e-mobilia,CATNAT,2,ZDDEF2C1-ZINCFBCA-ZVOLFACA,0.77479,0.71081,0.06397
e-mobilia,CATNAT,2,ZDDEF2C1-ZINCFACC-ZVOLFDCD,1.18265,1.08500,0.09765
e-mobilia,CATNAT,2,ZDDEF2C1-ZINCFACC-ZVOLFCCC,1.07844,0.98939,0.08904
e-mobilia,CATNAT,2,ZDDEF2C1-ZINCFACC-ZVOLFBCB,0.93049,0.85366,0.07683
e-mobilia,CATNAT,2,ZDDEF2C1-ZINCFACC-ZVOLFACA,0.82945,0.76096,0.06849
e-mobilia,CATNAT,2,ZDDEF2C1-ZINCFACB-ZVOLFDCD,1.17660,1.07944,0.09715
e-mobilia,CATNAT,2,ZDDEF2C1-ZINCFACB-ZVOLFCCC,1.07238,0.98384,0.08854
e-mobilia,CATNAT,2,ZDDEF2C1-ZINCFACB-ZVOLFBCB,0.92443,0.84810,0.07633
e-mobilia,CATNAT,2,ZDDEF2C1-ZINCFACB-ZVOLFACA,0.82339,0.75541,0.06799
e-mobilia,CATNAT,2,ZDDEF2C1-ZINCFACA-ZVOLFDCD,1.15463,1.05929,0.09534
e-mobilia,CATNAT,2,ZDDEF2C1-ZINCFACA-ZVOLFCCC,1.05042,0.96369,0.08673
e-mobilia,CATNAT,2,ZDDEF2C1-ZINCFACA-ZVOLFBCB,0.90247,0.82795,0.07452
e-mobilia,CATNAT,2,ZDDEF2C1-ZINCFACA-ZVOLFACA,0.80143,0.73526,0.06617
e-mobilia,CATNAT,2,ZDDEF1C3-ZINCFBCC-ZVOLFDCD,1.14925,1.05436,0.09489
e-mobilia,CATNAT,2,ZDDEF1C3-ZINCFBCC-ZVOLFCCC,1.04504,0.95875,0.08629
e-mobilia,CATNAT,2,ZDDEF1C3-ZINCFBCC-ZVOLFBCB,0.89709,0.82302,0.07407
e-mobilia,CATNAT,2,ZDDEF1C3-ZINCFBCC-ZVOLFACA,0.79605,0.73032,0.06573
e-mobilia,CATNAT,2,ZDDEF1C3-ZINCFBCB-ZVOLFDCD,1.14391,1.04946,0.09445
e-mobilia,CATNAT,2,ZDDEF1C3-ZINCFBCB-ZVOLFCCC,1.03969,0.95384,0.08585
e-mobilia,CATNAT,2,ZDDEF1C3-ZINCFBCB-ZVOLFBCB,0.89174,0.81811,0.07363
e-mobilia,CATNAT,2,ZDDEF1C3-ZINCFBCB-ZVOLFACA,0.79070,0.72542,0.06529
e-mobilia,CATNAT,2,ZDDEF1C3-ZINCFBCA-ZVOLFDCD,1.12451,1.03166,0.09285
e-mobilia,CATNAT,2,ZDDEF1C3-ZINCFBCA-ZVOLFCCC,1.02030,0.93605,0.08425
e-mobilia,CATNAT,2,ZDDEF1C3-ZINCFBCA-ZVOLFBCB,0.87235,0.80032,0.07203
e-mobilia,CATNAT,2,ZDDEF1C3-ZINCFBCA-ZVOLFACA,0.77131,0.70762,0.06369
e-mobilia,CATNAT,2,ZDDEF1C3-ZINCFACC-ZVOLFDCD,1.17918,1.08181,0.09736
e-mobilia,CATNAT,2,ZDDEF1C3-ZINCFACC-ZVOLFCCC,1.07496,0.98620,0.08876
e-mobilia,CATNAT,2,ZDDEF1C3-ZINCFACC-ZVOLFBCB,0.92701,0.85047,0.07654
e-mobilia,CATNAT,2,ZDDEF1C3-ZINCFACC-ZVOLFACA,0.82597,0.75777,0.06820
e-mobilia,CATNAT,2,ZDDEF1C3-ZINCFACB-ZVOLFDCD,1.17312,1.07625,0.09686
e-mobilia,CATNAT,2,ZDDEF1C3-ZINCFACB-ZVOLFCCC,1.06890,0.98065,0.08826
e-mobilia,CATNAT,2,ZDDEF1C3-ZINCFACB-ZVOLFBCB,0.92096,0.84491,0.07604
e-mobilia,CATNAT,2,ZDDEF1C3-ZINCFACB-ZVOLFACA,0.81992,0.75222,0.06770
e-mobilia,CATNAT,2,ZDDEF1C3-ZINCFACA-ZVOLFDCD,1.15115,1.05611,0.09505
e-mobilia,CATNAT,2,ZDDEF1C3-ZINCFACA-ZVOLFCCC,1.04694,0.96050,0.08644
e-mobilia,CATNAT,2,ZDDEF1C3-ZINCFACA-ZVOLFBCB,0.89899,0.82476,0.07423
e-mobilia,CATNAT,2,ZDDEF1C3-ZINCFACA-ZVOLFACA,0.79795,0.73207,0.06589
e-mobilia,CATNAT,2,ZDDEF1C2-ZINCFBCC-ZVOLFDCD,1.11833,1.02599,0.09234
e-mobilia,CATNAT,2,ZDDEF1C2-ZINCFBCC-ZVOLFCCC,1.01411,0.93038,0.08373
e-mobilia,CATNAT,2,ZDDEF1C2-ZINCFBCC-ZVOLFBCB,0.86617,0.79465,0.07152
e-mobilia,CATNAT,2,ZDDEF1C2-ZINCFBCC-ZVOLFACA,0.76513,0.70195,0.06318
e-mobilia,CATNAT,2,ZDDEF1C2-ZINCFBCB-ZVOLFDCD,1.11298,1.02108,0.09190
e-mobilia,CATNAT,2,ZDDEF1C2-ZINCFBCB-ZVOLFCCC,1.00877,0.92547,0.08329
e-mobilia,CATNAT,2,ZDDEF1C2-ZINCFBCB-ZVOLFBCB,0.86082,0.78974,0.07108
e-mobilia,CATNAT,2,ZDDEF1C2-ZINCFBCB-ZVOLFACA,0.75978,0.69705,0.06273
e-mobilia,CATNAT,2,ZDDEF1C2-ZINCFBCA-ZVOLFDCD,1.09359,1.00329,0.09030
e-mobilia,CATNAT,2,ZDDEF1C2-ZINCFBCA-ZVOLFCCC,0.98937,0.90768,0.08169
e-mobilia,CATNAT,2,ZDDEF1C2-ZINCFBCA-ZVOLFBCB,0.84142,0.77195,0.06947
e-mobilia,CATNAT,2,ZDDEF1C2-ZINCFBCA-ZVOLFACA,0.74038,0.67925,0.06113
e-mobilia,CATNAT,2,ZDDEF1C2-ZINCFACC-ZVOLFDCD,1.14825,1.05344,0.09481
e-mobilia,CATNAT,2,ZDDEF1C2-ZINCFACC-ZVOLFCCC,1.04404,0.95783,0.08620
e-mobilia,CATNAT,2,ZDDEF1C2-ZINCFACC-ZVOLFBCB,0.89609,0.82210,0.07399
e-mobilia,CATNAT,2,ZDDEF1C2-ZINCFACC-ZVOLFACA,0.79505,0.72940,0.06565
e-mobilia,CATNAT,2,ZDDEF1C2-ZINCFACB-ZVOLFDCD,1.14219,1.04788,0.09431
e-mobilia,CATNAT,2,ZDDEF1C2-ZINCFACB-ZVOLFCCC,1.03798,0.95227,0.08570
e-mobilia,CATNAT,2,ZDDEF1C2-ZINCFACB-ZVOLFBCB,0.89003,0.81654,0.07349
e-mobilia,CATNAT,2,ZDDEF1C2-ZINCFACB-ZVOLFACA,0.78899,0.72384,0.06515
e-mobilia,CATNAT,2,ZDDEF1C2-ZINCFACA-ZVOLFDCD,1.12023,1.02773,0.09250
e-mobilia,CATNAT,2,ZDDEF1C2-ZINCFACA-ZVOLFCCC,1.01602,0.93212,0.08389
e-mobilia,CATNAT,2,ZDDEF1C2-ZINCFACA-ZVOLFBCB,0.86807,0.79639,0.07168
e-mobilia,CATNAT,2,ZDDEF1C2-ZINCFACA-ZVOLFACA,0.76703,0.70370,0.06333
e-mobilia,CATNAT,2,ZDDEF1C1-ZINCFBCC-ZVOLFDCD,1.07863,0.98957,0.08906
e-mobilia,CATNAT,2,ZDDEF1C1-ZINCFBCC-ZVOLFCCC,0.97442,0.89396,0.08046
e-mobilia,CATNAT,2,ZDDEF1C1-ZINCFBCC-ZVOLFBCB,0.82647,0.75823,0.06824
e-mobilia,CATNAT,2,ZDDEF1C1-ZINCFBCC-ZVOLFACA,0.72543,0.66553,0.05990
e-mobilia,CATNAT,2,ZDDEF1C1-ZINCFBCB-ZVOLFDCD,1.07328,0.98467,0.08862
e-mobilia,CATNAT,2,ZDDEF1C1-ZINCFBCB-ZVOLFCCC,0.96907,0.88905,0.08002
e-mobilia,CATNAT,2,ZDDEF1C1-ZINCFBCB-ZVOLFBCB,0.82112,0.75332,0.06780
e-mobilia,CATNAT,2,ZDDEF1C1-ZINCFBCB-ZVOLFACA,0.72008,0.66063,0.05946
e-mobilia,CATNAT,2,ZDDEF1C1-ZINCFBCA-ZVOLFDCD,1.05389,0.96687,0.08702
e-mobilia,CATNAT,2,ZDDEF1C1-ZINCFBCA-ZVOLFCCC,0.94968,0.87126,0.07841
e-mobilia,CATNAT,2,ZDDEF1C1-ZINCFBCA-ZVOLFBCB,0.80173,0.73553,0.06620
e-mobilia,CATNAT,2,ZDDEF1C1-ZINCFBCA-ZVOLFACA,0.70069,0.64283,0.05785
e-mobilia,CATNAT,2,ZDDEF1C1-ZINCFACC-ZVOLFDCD,1.10855,1.01702,0.09153
e-mobilia,CATNAT,2,ZDDEF1C1-ZINCFACC-ZVOLFCCC,1.00434,0.92141,0.08293
e-mobilia,CATNAT,2,ZDDEF1C1-ZINCFACC-ZVOLFBCB,0.85639,0.78568,0.07071
e-mobilia,CATNAT,2,ZDDEF1C1-ZINCFACC-ZVOLFACA,0.75535,0.69298,0.06237
e-mobilia,CATNAT,2,ZDDEF1C1-ZINCFACB-ZVOLFDCD,1.10250,1.01147,0.09103
e-mobilia,CATNAT,2,ZDDEF1C1-ZINCFACB-ZVOLFCCC,0.99828,0.91586,0.08243
e-mobilia,CATNAT,2,ZDDEF1C1-ZINCFACB-ZVOLFBCB,0.85033,0.78012,0.07021
e-mobilia,CATNAT,2,ZDDEF1C1-ZINCFACB-ZVOLFACA,0.74930,0.68743,0.06187
e-mobilia,CATNAT,2,ZDDEF1C1-ZINCFACA-ZVOLFDCD,1.08053,0.99132,0.08922
e-mobilia,CATNAT,2,ZDDEF1C1-ZINCFACA-ZVOLFCCC,0.97632,0.89571,0.08061
e-mobilia,CATNAT,2,ZDDEF1C1-ZINCFACA-ZVOLFBCB,0.82837,0.75997,0.06840
e-mobilia,CATNAT,2,ZDDEF1C1-ZINCFACA-ZVOLFACA,0.72733,0.66728,0.06005
e-mobilia,CATNAT,2,ZDDEF12C3-ZINCFBCC-ZVOLFDCD,2.52927,2.32043,0.20884
e-mobilia,CATNAT,2,ZDDEF12C3-ZINCFBCC-ZVOLFCCC,2.42506,2.22482,0.20023
e-mobilia,CATNAT,2,ZDDEF12C3-ZINCFBCC-ZVOLFBCB,2.27711,2.08909,0.18802
e-mobilia,CATNAT,2,ZDDEF12C3-ZINCFBCC-ZVOLFACA,2.17607,1.99640,0.17968
e-mobilia,CATNAT,2,ZDDEF12C3-ZINCFBCB-ZVOLFDCD,2.52392,2.31553,0.20840
e-mobilia,CATNAT,2,ZDDEF12C3-ZINCFBCB-ZVOLFCCC,2.41971,2.21992,0.19979
e-mobilia,CATNAT,2,ZDDEF12C3-ZINCFBCB-ZVOLFBCB,2.27176,2.08419,0.18758
e-mobilia,CATNAT,2,ZDDEF12C3-ZINCFBCB-ZVOLFACA,2.17072,1.99149,0.17923
e-mobilia,CATNAT,2,ZDDEF12C3-ZINCFBCA-ZVOLFDCD,2.50453,2.29773,0.20680
e-mobilia,CATNAT,2,ZDDEF12C3-ZINCFBCA-ZVOLFCCC,2.40032,2.20212,0.19819
e-mobilia,CATNAT,2,ZDDEF12C3-ZINCFBCA-ZVOLFBCB,2.25237,2.06639,0.18598
e-mobilia,CATNAT,2,ZDDEF12C3-ZINCFBCA-ZVOLFACA,2.15133,1.97370,0.17763
e-mobilia,CATNAT,2,ZDDEF12C3-ZINCFACC-ZVOLFDCD,2.55919,2.34788,0.21131
e-mobilia,CATNAT,2,ZDDEF12C3-ZINCFACC-ZVOLFCCC,2.45498,2.25228,0.20270
e-mobilia,CATNAT,2,ZDDEF12C3-ZINCFACC-ZVOLFBCB,2.30703,2.11654,0.19049
e-mobilia,CATNAT,2,ZDDEF12C3-ZINCFACC-ZVOLFACA,2.20599,2.02385,0.18215
e-mobilia,CATNAT,2,ZDDEF12C3-ZINCFACB-ZVOLFDCD,2.55314,2.34233,0.21081
e-mobilia,CATNAT,2,ZDDEF12C3-ZINCFACB-ZVOLFCCC,2.44892,2.24672,0.20220
e-mobilia,CATNAT,2,ZDDEF12C3-ZINCFACB-ZVOLFBCB,2.30097,2.11099,0.18999
e-mobilia,CATNAT,2,ZDDEF12C3-ZINCFACB-ZVOLFACA,2.19994,2.01829,0.18165
e-mobilia,CATNAT,2,ZDDEF12C3-ZINCFACA-ZVOLFDCD,2.53117,2.32218,0.20900
e-mobilia,CATNAT,2,ZDDEF12C3-ZINCFACA-ZVOLFCCC,2.42696,2.22657,0.20039
e-mobilia,CATNAT,2,ZDDEF12C3-ZINCFACA-ZVOLFBCB,2.27901,2.09084,0.18818
e-mobilia,CATNAT,2,ZDDEF12C3-ZINCFACA-ZVOLFACA,2.17797,1.99814,0.17983
e-mobilia,CATNAT,2,ZDDEF12C2-ZINCFBCC-ZVOLFDCD,2.39370,2.19605,0.19764
e-mobilia,CATNAT,2,ZDDEF12C2-ZINCFBCC-ZVOLFCCC,2.28948,2.10044,0.18904
e-mobilia,CATNAT,2,ZDDEF12C2-ZINCFBCC-ZVOLFBCB,2.14154,1.96471,0.17682
e-mobilia,CATNAT,2,ZDDEF12C2-ZINCFBCC-ZVOLFACA,2.04050,1.87201,0.16848
e-mobilia,CATNAT,2,ZDDEF12C2-ZINCFBCB-ZVOLFDCD,2.38835,2.19115,0.19720
e-mobilia,CATNAT,2,ZDDEF12C2-ZINCFBCB-ZVOLFCCC,2.28414,2.09554,0.18860
e-mobilia,CATNAT,2,ZDDEF12C2-ZINCFBCB-ZVOLFBCB,2.13619,1.95981,0.17638
e-mobilia,CATNAT,2,ZDDEF12C2-ZINCFBCB-ZVOLFACA,2.03515,1.86711,0.16804
e-mobilia,CATNAT,2,ZDDEF12C2-ZINCFBCA-ZVOLFDCD,2.36896,2.17335,0.19560
e-mobilia,CATNAT,2,ZDDEF12C2-ZINCFBCA-ZVOLFCCC,2.26474,2.07774,0.18700
e-mobilia,CATNAT,2,ZDDEF12C2-ZINCFBCA-ZVOLFBCB,2.11679,1.94201,0.17478
e-mobilia,CATNAT,2,ZDDEF12C2-ZINCFBCA-ZVOLFACA,2.01575,1.84932,0.16644
e-mobilia,CATNAT,2,ZDDEF12C2-ZINCFACC-ZVOLFDCD,2.42362,2.22350,0.20012
e-mobilia,CATNAT,2,ZDDEF12C2-ZINCFACC-ZVOLFCCC,2.31940,2.12789,0.19151
e-mobilia,CATNAT,2,ZDDEF12C2-ZINCFACC-ZVOLFBCB,2.17146,1.99216,0.17929
e-mobilia,CATNAT,2,ZDDEF12C2-ZINCFACC-ZVOLFACA,2.07042,1.89946,0.17095
e-mobilia,CATNAT,2,ZDDEF12C2-ZINCFACB-ZVOLFDCD,2.41756,2.21795,0.19961
e-mobilia,CATNAT,2,ZDDEF12C2-ZINCFACB-ZVOLFCCC,2.31335,2.12234,0.19101
e-mobilia,CATNAT,2,ZDDEF12C2-ZINCFACB-ZVOLFBCB,2.16540,1.98660,0.17879
e-mobilia,CATNAT,2,ZDDEF12C2-ZINCFACB-ZVOLFACA,2.06436,1.89391,0.17045
e-mobilia,CATNAT,2,ZDDEF12C2-ZINCFACA-ZVOLFDCD,2.39560,2.19780,0.19780
e-mobilia,CATNAT,2,ZDDEF12C2-ZINCFACA-ZVOLFCCC,2.29138,2.10219,0.18920
e-mobilia,CATNAT,2,ZDDEF12C2-ZINCFACA-ZVOLFBCB,2.14344,1.96646,0.17698
e-mobilia,CATNAT,2,ZDDEF12C2-ZINCFACA-ZVOLFACA,2.04240,1.87376,0.16864
e-mobilia,CATNAT,2,ZDDEF12C1-ZINCFBCC-ZVOLFDCD,2.21968,2.03640,0.18328
e-mobilia,CATNAT,2,ZDDEF12C1-ZINCFBCC-ZVOLFCCC,2.11546,1.94079,0.17467
e-mobilia,CATNAT,2,ZDDEF12C1-ZINCFBCC-ZVOLFBCB,1.96751,1.80506,0.16245
e-mobilia,CATNAT,2,ZDDEF12C1-ZINCFBCC-ZVOLFACA,1.86647,1.71236,0.15411
e-mobilia,CATNAT,2,ZDDEF12C1-ZINCFBCB-ZVOLFDCD,2.21433,2.03149,0.18283
e-mobilia,CATNAT,2,ZDDEF12C1-ZINCFBCB-ZVOLFCCC,2.11011,1.93588,0.17423
e-mobilia,CATNAT,2,ZDDEF12C1-ZINCFBCB-ZVOLFBCB,1.96216,1.80015,0.16201
e-mobilia,CATNAT,2,ZDDEF12C1-ZINCFBCB-ZVOLFACA,1.86113,1.70745,0.15367
e-mobilia,CATNAT,2,ZDDEF12C1-ZINCFBCA-ZVOLFDCD,2.19493,2.01370,0.18123
e-mobilia,CATNAT,2,ZDDEF12C1-ZINCFBCA-ZVOLFCCC,2.09072,1.91809,0.17263
e-mobilia,CATNAT,2,ZDDEF12C1-ZINCFBCA-ZVOLFBCB,1.94277,1.78236,0.16041
e-mobilia,CATNAT,2,ZDDEF12C1-ZINCFBCA-ZVOLFACA,1.84173,1.68966,0.15207
e-mobilia,CATNAT,2,ZDDEF12C1-ZINCFACC-ZVOLFDCD,2.24960,2.06385,0.18575
e-mobilia,CATNAT,2,ZDDEF12C1-ZINCFACC-ZVOLFCCC,2.14538,1.96824,0.17714
e-mobilia,CATNAT,2,ZDDEF12C1-ZINCFACC-ZVOLFBCB,1.99743,1.83251,0.16493
e-mobilia,CATNAT,2,ZDDEF12C1-ZINCFACC-ZVOLFACA,1.89639,1.73981,0.15658
e-mobilia,CATNAT,2,ZDDEF12C1-ZINCFACB-ZVOLFDCD,2.24354,2.05829,0.18525
e-mobilia,CATNAT,2,ZDDEF12C1-ZINCFACB-ZVOLFCCC,2.13932,1.96268,0.17664
e-mobilia,CATNAT,2,ZDDEF12C1-ZINCFACB-ZVOLFBCB,1.99138,1.82695,0.16443
e-mobilia,CATNAT,2,ZDDEF12C1-ZINCFACB-ZVOLFACA,1.89034,1.73426,0.15608
e-mobilia,CATNAT,2,ZDDEF12C1-ZINCFACA-ZVOLFDCD,2.22158,2.03814,0.18343
e-mobilia,CATNAT,2,ZDDEF12C1-ZINCFACA-ZVOLFCCC,2.11736,1.94253,0.17483
e-mobilia,CATNAT,2,ZDDEF12C1-ZINCFACA-ZVOLFBCB,1.96941,1.80680,0.16261
e-mobilia,CATNAT,2,ZDDEF12C1-ZINCFACA-ZVOLFACA,1.86837,1.71410,0.15427
e-mobilia,CATNAT,2,ZDDEF11C3-ZINCFBCC-ZVOLFDCD,2.01859,1.85191,0.16667
e-mobilia,CATNAT,2,ZDDEF11C3-ZINCFBCC-ZVOLFCCC,1.91437,1.75631,0.15807
e-mobilia,CATNAT,2,ZDDEF11C3-ZINCFBCC-ZVOLFBCB,1.76643,1.62057,0.14585
e-mobilia,CATNAT,2,ZDDEF11C3-ZINCFBCC-ZVOLFACA,1.66539,1.52788,0.13751
e-mobilia,CATNAT,2,ZDDEF11C3-ZINCFBCB-ZVOLFDCD,2.01324,1.84701,0.16623
e-mobilia,CATNAT,2,ZDDEF11C3-ZINCFBCB-ZVOLFCCC,1.90902,1.75140,0.15763
e-mobilia,CATNAT,2,ZDDEF11C3-ZINCFBCB-ZVOLFBCB,1.76108,1.61567,0.14541
e-mobilia,CATNAT,2,ZDDEF11C3-ZINCFBCB-ZVOLFACA,1.66004,1.52297,0.13707
e-mobilia,CATNAT,2,ZDDEF11C3-ZINCFBCA-ZVOLFDCD,1.99385,1.82922,0.16463
e-mobilia,CATNAT,2,ZDDEF11C3-ZINCFBCA-ZVOLFCCC,1.88963,1.73361,0.15602
e-mobilia,CATNAT,2,ZDDEF11C3-ZINCFBCA-ZVOLFBCB,1.74168,1.59787,0.14381
e-mobilia,CATNAT,2,ZDDEF11C3-ZINCFBCA-ZVOLFACA,1.64064,1.50518,0.13547
e-mobilia,CATNAT,2,ZDDEF11C3-ZINCFACC-ZVOLFDCD,2.04851,1.87937,0.16914
e-mobilia,CATNAT,2,ZDDEF11C3-ZINCFACC-ZVOLFCCC,1.94429,1.78376,0.16054
e-mobilia,CATNAT,2,ZDDEF11C3-ZINCFACC-ZVOLFBCB,1.79635,1.64802,0.14832
e-mobilia,CATNAT,2,ZDDEF11C3-ZINCFACC-ZVOLFACA,1.69531,1.55533,0.13998
e-mobilia,CATNAT,2,ZDDEF11C3-ZINCFACB-ZVOLFDCD,2.04245,1.87381,0.16864
e-mobilia,CATNAT,2,ZDDEF11C3-ZINCFACB-ZVOLFCCC,1.93824,1.77820,0.16004
e-mobilia,CATNAT,2,ZDDEF11C3-ZINCFACB-ZVOLFBCB,1.79029,1.64247,0.14782
e-mobilia,CATNAT,2,ZDDEF11C3-ZINCFACB-ZVOLFACA,1.68925,1.54977,0.13948
e-mobilia,CATNAT,2,ZDDEF11C3-ZINCFACA-ZVOLFDCD,2.02049,1.85366,0.16683
e-mobilia,CATNAT,2,ZDDEF11C3-ZINCFACA-ZVOLFCCC,1.91627,1.75805,0.15822
e-mobilia,CATNAT,2,ZDDEF11C3-ZINCFACA-ZVOLFBCB,1.76833,1.62232,0.14601
e-mobilia,CATNAT,2,ZDDEF11C3-ZINCFACA-ZVOLFACA,1.66729,1.52962,0.13767
e-mobilia,CATNAT,2,ZDDEF11C2-ZINCFBCC-ZVOLFDCD,1.92174,1.76306,0.15868
e-mobilia,CATNAT,2,ZDDEF11C2-ZINCFBCC-ZVOLFCCC,1.81752,1.66745,0.15007
e-mobilia,CATNAT,2,ZDDEF11C2-ZINCFBCC-ZVOLFBCB,1.66958,1.53172,0.13786
e-mobilia,CATNAT,2,ZDDEF11C2-ZINCFBCC-ZVOLFACA,1.56854,1.43902,0.12951
e-mobilia,CATNAT,2,ZDDEF11C2-ZINCFBCB-ZVOLFDCD,1.91639,1.75816,0.15823
e-mobilia,CATNAT,2,ZDDEF11C2-ZINCFBCB-ZVOLFCCC,1.81218,1.66255,0.14963
e-mobilia,CATNAT,2,ZDDEF11C2-ZINCFBCB-ZVOLFBCB,1.66423,1.52682,0.13741
e-mobilia,CATNAT,2,ZDDEF11C2-ZINCFBCB-ZVOLFACA,1.56319,1.43412,0.12907
e-mobilia,CATNAT,2,ZDDEF11C2-ZINCFBCA-ZVOLFDCD,1.89700,1.74036,0.15663
e-mobilia,CATNAT,2,ZDDEF11C2-ZINCFBCA-ZVOLFCCC,1.79278,1.64475,0.14803
e-mobilia,CATNAT,2,ZDDEF11C2-ZINCFBCA-ZVOLFBCB,1.64483,1.50902,0.13581
e-mobilia,CATNAT,2,ZDDEF11C2-ZINCFBCA-ZVOLFACA,1.54380,1.41633,0.12747
e-mobilia,CATNAT,2,ZDDEF11C2-ZINCFACC-ZVOLFDCD,1.95166,1.79051,0.16115
e-mobilia,CATNAT,2,ZDDEF11C2-ZINCFACC-ZVOLFCCC,1.84744,1.69490,0.15254
e-mobilia,CATNAT,2,ZDDEF11C2-ZINCFACC-ZVOLFBCB,1.69950,1.55917,0.14033
e-mobilia,CATNAT,2,ZDDEF11C2-ZINCFACC-ZVOLFACA,1.59846,1.46648,0.13198
e-mobilia,CATNAT,2,ZDDEF11C2-ZINCFACB-ZVOLFDCD,1.94560,1.78496,0.16065
e-mobilia,CATNAT,2,ZDDEF11C2-ZINCFACB-ZVOLFCCC,1.84139,1.68935,0.15204
e-mobilia,CATNAT,2,ZDDEF11C2-ZINCFACB-ZVOLFBCB,1.69344,1.55362,0.13983
e-mobilia,CATNAT,2,ZDDEF11C2-ZINCFACB-ZVOLFACA,1.59240,1.46092,0.13148
e-mobilia,CATNAT,2,ZDDEF11C2-ZINCFACA-ZVOLFDCD,1.92364,1.76481,0.15883
e-mobilia,CATNAT,2,ZDDEF11C2-ZINCFACA-ZVOLFCCC,1.81943,1.66920,0.15023
e-mobilia,CATNAT,2,ZDDEF11C2-ZINCFACA-ZVOLFBCB,1.67148,1.53347,0.13801
e-mobilia,CATNAT,2,ZDDEF11C2-ZINCFACA-ZVOLFACA,1.57044,1.44077,0.12967
e-mobilia,CATNAT,2,ZDDEF11C1-ZINCFBCC-ZVOLFDCD,1.79742,1.64901,0.14841
